%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2023 214 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 92.00 17.50 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 214 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 94.00 17.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 214 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 97.00 16.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 214 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 98.00 16.90 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 214 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.30000 98.00 16.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 214 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 95.00 16.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 214 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 95.00 16.80 -999.00 -999.00 0.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.40 0.00 -999.00
2023 214 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 94.00 17.30 -999.00 -999.00 18.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 18.40 0.50 -999.00
2023 214 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 94.00 17.50 -999.00 -999.00 19.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 19.30 0.30 -999.00
2023 214 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 92.00 17.70 -999.00 -999.00 50.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 49.50 1.30 -999.00
2023 214 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 90.00 18.10 -999.00 -999.00 63.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 62.00 1.50 -999.00
2023 214 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 86.00 19.00 -999.00 -999.00 143.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 142.10 1.80 -999.00
2023 214 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 86.00 19.20 -999.00 -999.00 150.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 149.40 1.60 -999.00
2023 214 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 92.00 18.40 -999.00 -999.00 79.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 78.30 0.00 -999.00
2023 214 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 95.00 18.00 -999.00 -999.00 203.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 202.30 0.70 -999.00
2023 214 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 92.00 18.60 -999.00 -999.00 399.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 383.80 21.30 -999.00
2023 214 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 88.00 19.30 -999.00 -999.00 409.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 364.40 64.60 -999.00
2023 214 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 88.00 19.00 -999.00 -999.00 225.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 223.30 2.60 -999.00
2023 214 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 91.00 18.50 -999.00 -999.00 96.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 95.40 0.00 -999.00
2023 214 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 91.00 18.40 -999.00 -999.00 120.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 113.90 19.40 -999.00
2023 214 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 89.00 18.40 -999.00 -999.00 132.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 115.50 77.20 -999.00
2023 214 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 90.00 18.20 -999.00 -999.00 107.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 72.40 221.70 -999.00
2023 214 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 92.00 17.80 -999.00 -999.00 11.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 10.60 0.00 -999.00
2023 214 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 95.00 16.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 215 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 98.00 16.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.50 -999.00
2023 215 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 99.00 16.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.30 -999.00
2023 215 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 99.00 17.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.20 -999.00
2023 215 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 99.00 17.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.20 -999.00
2023 215 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 99.00 16.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.10 -999.00
2023 215 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 99.00 16.50 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.30 -999.00
2023 215 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 99.00 16.60 -999.00 -999.00 13.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 12.80 0.80 -999.00
2023 215 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 99.00 16.60 -999.00 -999.00 43.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 43.00 1.10 -999.00
2023 215 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 99.00 17.10 -999.00 -999.00 82.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 82.20 2.70 -999.00
2023 215 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 97.00 17.70 -999.00 -999.00 171.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 170.50 5.40 -999.00
2023 215 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 96.00 17.80 -999.00 -999.00 206.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 205.90 2.20 -999.00
2023 215 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 91.00 18.50 -999.00 -999.00 477.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 395.60 131.50 -999.00
2023 215 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 90.00 18.00 -999.00 -999.00 461.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 392.40 100.30 -999.00
2023 215 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 92.00 17.60 -999.00 -999.00 306.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 303.20 3.50 -999.00
2023 215 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.00000 91.00 17.70 -999.00 -999.00 247.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 245.90 2.50 -999.00
2023 215 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 90.00 18.40 -999.00 -999.00 253.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 251.30 3.20 -999.00
2023 215 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.20000 93.00 18.30 -999.00 -999.00 100.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 99.80 0.00 -999.00
2023 215 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 94.00 17.70 -999.00 -999.00 140.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 139.80 1.40 -999.00
2023 215 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 95.00 18.10 -999.00 -999.00 138.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 138.20 1.10 -999.00
2023 215 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.60000 94.00 17.70 -999.00 -999.00 61.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 61.70 0.00 -999.00
2023 215 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 95.00 16.70 -999.00 -999.00 21.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 20.90 0.00 -999.00
2023 215 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 97.00 17.20 -999.00 -999.00 12.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 12.40 0.00 -999.00
2023 215 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 96.00 16.00 -999.00 -999.00 0.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.10 0.00 -999.00
2023 215 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 97.00 15.50 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.20 -999.00
2023 216 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 98.00 15.70 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.40 -999.00
2023 216 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 98.00 17.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 1.00 -999.00
2023 216 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 97.00 17.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.20 -999.00
2023 216 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 96.00 17.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.20 -999.00
2023 216 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 96.00 16.70 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.40 -999.00
2023 216 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 97.00 16.70 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.50 -999.00
2023 216 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 97.00 17.00 -999.00 -999.00 4.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 4.60 0.30 -999.00
2023 216 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 94.00 17.10 -999.00 -999.00 52.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 43.90 66.30 -999.00
2023 216 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 93.00 17.10 -999.00 -999.00 60.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 60.10 1.80 -999.00
2023 216 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 92.00 17.30 -999.00 -999.00 112.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 111.90 2.90 -999.00
2023 216 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 90.00 17.60 -999.00 -999.00 138.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 135.10 8.10 -999.00
2023 216 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 89.00 17.90 -999.00 -999.00 155.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 155.30 2.10 -999.00
2023 216 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 85.00 18.80 -999.00 -999.00 302.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 294.90 11.90 -999.00
2023 216 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 87.00 18.80 -999.00 -999.00 311.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 264.80 61.00 -999.00
2023 216 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.00000 88.00 19.10 -999.00 -999.00 539.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 269.20 338.40 -999.00
2023 216 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 82.00 19.90 -999.00 -999.00 505.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 260.70 328.30 -999.00
2023 216 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 90.00 18.60 -999.00 -999.00 347.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 211.10 183.90 -999.00
2023 216 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 91.00 17.70 -999.00 -999.00 145.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 140.50 5.00 -999.00
2023 216 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 94.00 17.30 -999.00 -999.00 129.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 127.90 0.00 -999.00
2023 216 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 92.00 17.60 -999.00 -999.00 89.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 87.50 1.90 -999.00
2023 216 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.20000 90.00 17.80 -999.00 -999.00 52.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 51.20 0.00 -999.00
2023 216 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 91.00 17.50 -999.00 -999.00 37.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 33.50 33.10 -999.00
2023 216 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 91.00 17.40 -999.00 -999.00 9.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 9.10 0.00 -999.00
2023 216 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 89.00 17.50 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.30 -999.00
2023 217 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 90.00 17.70 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.20 -999.00
2023 217 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 92.00 17.50 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.10 -999.00
2023 217 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 92.00 17.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.10 -999.00
2023 217 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 92.00 17.30 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 217 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 92.00 16.90 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 217 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 93.00 16.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 217 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 93.00 16.70 -999.00 -999.00 9.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 9.60 0.30 -999.00
2023 217 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 91.00 16.90 -999.00 -999.00 38.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 37.30 6.30 -999.00
2023 217 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 88.00 17.50 -999.00 -999.00 128.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 88.10 130.30 -999.00
2023 217 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 83.00 18.60 -999.00 -999.00 277.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 149.00 313.90 -999.00
2023 217 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 79.00 19.30 -999.00 -999.00 432.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 163.20 525.80 -999.00
2023 217 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.00000 77.00 19.50 -999.00 -999.00 528.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 182.10 563.80 -999.00
2023 217 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.90000 73.00 20.10 -999.00 -999.00 572.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 186.20 552.80 -999.00
2023 217 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.20000 73.00 20.00 -999.00 -999.00 737.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 96.90 863.70 -999.00
2023 217 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.50000 75.00 20.20 -999.00 -999.00 742.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.40 874.90 -999.00
2023 217 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.70000 75.00 20.10 -999.00 -999.00 711.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 92.50 841.40 -999.00
2023 217 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.70000 71.00 20.50 -999.00 -999.00 615.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 137.90 698.90 -999.00
2023 217 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 67.00 20.80 -999.00 -999.00 524.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 207.00 527.80 -999.00
2023 217 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 64.00 21.30 -999.00 -999.00 421.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 192.20 457.70 -999.00
2023 217 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 61.00 21.00 -999.00 -999.00 330.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 171.80 428.30 -999.00
2023 217 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 57.00 20.70 -999.00 -999.00 207.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 110.90 391.80 -999.00
2023 217 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 62.00 20.10 -999.00 -999.00 104.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 68.60 275.00 -999.00
2023 217 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 77.00 18.40 -999.00 -999.00 22.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 17.40 41.90 -999.00
2023 217 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 84.00 17.50 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 218 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 84.00 17.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 218 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 87.00 17.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 218 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 92.00 16.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.10 -999.00
2023 218 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 96.00 15.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 218 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 98.00 14.70 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 218 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.70000 99.00 14.30 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 218 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 99.00 14.40 -999.00 -999.00 10.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 10.00 2.50 -999.00
2023 218 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 98.00 14.80 -999.00 -999.00 80.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 57.90 137.10 -999.00
2023 218 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 82.00 16.80 -999.00 -999.00 156.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 121.80 131.30 -999.00
2023 218 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.20000 75.00 18.40 -999.00 -999.00 226.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 162.60 158.30 -999.00
2023 218 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 71.00 18.90 -999.00 -999.00 232.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 222.50 22.80 -999.00
2023 218 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 71.00 20.00 -999.00 -999.00 460.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 351.50 175.70 -999.00
2023 218 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 73.00 21.20 -999.00 -999.00 599.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 276.60 466.80 -999.00
2023 218 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.00000 72.00 21.70 -999.00 -999.00 622.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 286.10 454.90 -999.00
2023 218 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.40000 73.00 21.10 -999.00 -999.00 355.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 295.00 80.70 -999.00
2023 218 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 76.00 20.50 -999.00 -999.00 274.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 263.80 14.70 -999.00
2023 218 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.60000 71.00 21.20 -999.00 -999.00 270.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 217.20 80.40 -999.00
2023 218 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.50000 71.00 21.30 -999.00 -999.00 381.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 263.70 191.70 -999.00
2023 218 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.50000 72.00 21.60 -999.00 -999.00 299.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 222.90 157.50 -999.00
2023 218 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.90000 72.00 21.60 -999.00 -999.00 177.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 163.10 36.80 -999.00
2023 218 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.50000 74.00 21.70 -999.00 -999.00 83.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 79.00 17.70 -999.00
2023 218 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.10000 77.00 21.90 -999.00 -999.00 46.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 37.50 55.90 -999.00
2023 218 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.30000 78.00 21.70 -999.00 -999.00 4.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 4.00 0.90 -999.00
2023 218 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.90000 78.00 21.90 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 219 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.30000 79.00 21.90 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 219 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.60000 83.00 21.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 219 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 87.00 20.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 219 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.70000 90.00 20.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 219 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 93.00 19.90 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 219 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 95.00 19.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 219 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 93.00 20.20 -999.00 -999.00 11.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 9.30 26.70 -999.00
2023 219 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 90.00 20.70 -999.00 -999.00 75.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 42.90 222.10 -999.00
2023 219 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 85.00 21.80 -999.00 -999.00 182.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 78.30 394.90 -999.00
2023 219 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 81.00 22.60 -999.00 -999.00 305.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 94.60 536.80 -999.00
2023 219 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 80.00 22.70 -999.00 -999.00 434.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 101.30 651.00 -999.00
2023 219 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.80000 78.00 23.30 -999.00 -999.00 544.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 106.20 717.20 -999.00
2023 219 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 76.00 23.70 -999.00 -999.00 629.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 108.50 757.70 -999.00
